"Time( 07)","Access point","SSID","Client","Category","Event type","Details"
"Dec 16 08:03:03","KhuB_B308","","MacBook-Air-cua-o","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.181.222.20, Source Port: 64550, Destination IP: 20.119.128.3"""
"Dec 16 08:03:03","KhuB_B210","","","Events dropped","Events dropped","""244 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:03","KhuA_L1_Server","","Android_RT3SOFTP","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.203.65.123, Source Port: 50294, Destination IP: 216.239.32.223"""
"Dec 16 08:03:03","KhuA_L1_Server","","Android_RT3SOFTP","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.203.65.123, Source Port: 50296, Destination IP: 216.239.32.223"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 65358, Destination IP: 23.204.93.46"""
"Dec 16 08:03:03","KhuC_C004","UTH","a6:e8:3a:d9:55:9c","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 65357, Destination IP: 34.104.30.2"""
"Dec 16 08:03:02","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 65356, Destination IP: 125.234.51.49"""
"Dec 16 08:03:02","KhuE_E101","UTH","d6:f3:3c:49:e1:2f","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: D6:F3:3C:49:E1:2F"""
"Dec 16 08:03:02","KhuE_E101","UTH","d6:f3:3c:49:e1:2f","802.11","802.11 association","""channel: 1, rssi: 19, band: 2"""
"Dec 16 08:03:02","KhuB_B207","","Android_0ORHZTMX","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.74.37.72, Source Port: 57352, Destination IP: 163.70.159.42"""
"Dec 16 08:03:02","KhuB_B308","","ea:10:94:91:6a:38","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.210.31.37, Source Port: 57903, Destination IP: 17.248.224.27"""
"Dec 16 08:03:02","KhuA_L1_HoiTruong1","","c6:2e:3a:bd:d5:49","Events dropped","Events dropped","""68 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuA_L1_HoiTruong1","","f41e71cf-b753-4677-81d7-be83235f4be6","Events dropped","Events dropped","""135 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuC_C007","UTH","ce:0b:fb:8c:ee:63","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: CE:0B:FB:8C:EE:63"""
"Dec 16 08:03:02","KhuC_C007","UTH","ce:0b:fb:8c:ee:63","802.11","802.11 association","""channel: 1, rssi: 26, band: 2"""
"Dec 16 08:03:02","KhuC_C206","","d6:f7:e0:08:b0:7f","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.211.11.23, Source Port: 60893, Destination IP: 17.57.155.39"""
"Dec 16 08:03:02","KhuC_C105","UTH","Android","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:02","KhuC_C106","UTH","fa:6f:8e:4f:28:15","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:02","KhuE_E101","UTH","d6:f3:3c:49:e1:2f","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:02","KhuF_F301","","ea:46:21:b5:0f:0a","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.184.16.14, Source Port: 55933, Destination IP: 17.248.224.69"""
"Dec 16 08:03:02","KhuA_L1_Server","","6e:56:13:9e:6b:ef","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.242.101.58, Source Port: 48454, Destination IP: 163.70.159.42"""
"Dec 16 08:03:02","KhuF_F103","","7e:a6:e8:72:a3:85","Events dropped","Events dropped","""337 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuC_C007","UTH","ce:0b:fb:8c:ee:63","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:02","KhuF_F301","","b3703ef4-6b6f-4bd0-bb2e-30a2abcf1f0f","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.142.174.20, Source Port: 56903, Destination IP: 34.107.238.235"""
"Dec 16 08:03:02","KhuF_F301","","","Events dropped","Events dropped","""431 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuA_L1_HoiTruong1","UTH","dd5680f7-bc16-446c-8733-b7b521362dda","802.11","802.11 disassociation","""unspecified reason"""
"Dec 16 08:03:02","KhuE_E102","","A34-5G","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.73.135.4, Source Port: 34350, Destination IP: 163.70.159.42"""
"Dec 16 08:03:02","KhuB_B207","","DESKTOP-IT9QUM9","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.50.237.74, Source Port: 3022, Destination IP: 45.122.232.26"""
"Dec 16 08:03:02","KhuE_E104","UTH","OPPO-A17k","802.11","802.11 association","""channel: 100, band: 5"""
"Dec 16 08:03:02","KhuE_E104","UTH","OPPO-A17k","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 72:AF:57:B2:18:E6"""
"Dec 16 08:03:02","KhuC_C105","","Redmi-Note-13","Events dropped","Events dropped","""68 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuC_C105","","OPPO-Reno6-Z-5G","Events dropped","Events dropped","""69 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuC_C105","","580e5b15-b03a-4107-88aa-df8dca99b33a","Events dropped","Events dropped","""31091 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuC_C003","UTH","38b9867a-ea25-494e-be15-07e4efde9f73","802.11","802.11 association","""channel: 64, rssi: 25, band: 5"""
"Dec 16 08:03:02","KhuC_C003","UTH","38b9867a-ea25-494e-be15-07e4efde9f73","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 8E:1F:E6:33:7F:58"""
"Dec 16 08:03:02","KhuC_C003","","OPPO-A93","Events dropped","Events dropped","""107 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuC_C003","","Android","Events dropped","Events dropped","""70 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuC_C206","","1de86b44-816e-45f0-88f1-502fecce7a66","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.182.230.73, Source Port: 60309, Destination IP: 17.248.224.27"""
"Dec 16 08:03:02","KhuC_C206","","","Events dropped","Events dropped","""434 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:02","KhuF_F502","","","Events dropped","Events dropped","""286 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuC_C208","","3cc7f3ad-ed9c-4baa-9a25-e6659ba8ccef","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.114.230.116, Source Port: 51354, Destination IP: 17.248.224.27"""
"Dec 16 08:03:01","KhuB_B207","","DESKTOP-E7EOMJ1","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.225.87.91, Source Port: 61506, Destination IP: 163.70.159.58"""
"Dec 16 08:03:01","KhuC_C103","","fbe920d5-12b9-4b38-83d3-4ef7ce9d395a","Events dropped","Events dropped","""68 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuC_C103","","HONOR-200","Events dropped","Events dropped","""123 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuA_Trai2","","6e:a9:03:8b:50:77","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.113.223.179, Source Port: 62458, Destination IP: 17.248.224.67"""
"Dec 16 08:03:01","KhuA_Trai2","","6e:a9:03:8b:50:77","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.113.223.179, Source Port: 62457, Destination IP: 17.248.224.65"""
"Dec 16 08:03:01","KhuA_Trai2","","6e:a9:03:8b:50:77","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.113.223.179, Source Port: 62456, Destination IP: 17.248.224.27"""
"Dec 16 08:03:01","KhuB_B308","","8542363a-0223-45f8-ba75-3476a049faee","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.28.229.49, Source Port: 51790, Destination IP: 17.248.224.13"""
"Dec 16 08:03:01","KhuA_Trai2","","6e:a9:03:8b:50:77","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.113.223.179, Source Port: 62455, Destination IP: 17.248.224.64"""
"Dec 16 08:03:01","KhuB_B308","","8542363a-0223-45f8-ba75-3476a049faee","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.28.229.49, Source Port: 51789, Destination IP: 17.248.224.68"""
"Dec 16 08:03:01","KhuA_Trai2","","6e:a9:03:8b:50:77","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.113.223.179, Source Port: 62454, Destination IP: 17.248.224.66"""
"Dec 16 08:03:01","KhuB_B308","","8542363a-0223-45f8-ba75-3476a049faee","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.28.229.49, Source Port: 51788, Destination IP: 17.248.224.27"""
"Dec 16 08:03:01","KhuA_Trai2","","6e:a9:03:8b:50:77","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.113.223.179, Source Port: 62453, Destination IP: 17.248.224.41"""
"Dec 16 08:03:01","KhuB_B308","","8542363a-0223-45f8-ba75-3476a049faee","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.28.229.49, Source Port: 51787, Destination IP: 17.248.224.69"""
"Dec 16 08:03:01","KhuB_B308","","8542363a-0223-45f8-ba75-3476a049faee","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.28.229.49, Source Port: 51786, Destination IP: 17.248.224.65"""
"Dec 16 08:03:01","KhuE_E104","UTH","OPPO-A17k","802.11","802.11 association","""channel: 100, rssi: 3, band: 5"""
"Dec 16 08:03:01","KhuF_F303","UTH","f6:03:27:4f:0f:c5","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:01","KhuC_C202","","f4:21:ca:71:9e:79","Events dropped","Events dropped","""30 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuC_C202","","Android-3","Events dropped","Events dropped","""176 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuA_L1_Server","","Android_NPUA8RDL","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.87.204.176, Source Port: 39360, Destination IP: 216.239.36.223"""
"Dec 16 08:03:01","KhuB_B207","","Android_0ORHZTMX","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.74.37.72, Source Port: 57350, Destination IP: 163.70.159.42"""
"Dec 16 08:03:01","KhuF_F303","","realme-GT3-240W","Events dropped","Events dropped","""121 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuF_F303","","c0a448f8-32ec-403e-866d-8531973717dd","Events dropped","Events dropped","""87 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuF_F401","UTH","Pham-Tue-Nhi","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:01","KhuC_C208","","Android_2BQK0ZDM","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.8.12.135, Source Port: 34714, Destination IP: 163.70.159.42"""
"Dec 16 08:03:01","KhuB_B211","","c68c6a35-7713-477f-8f97-f3f2812dca17","Events dropped","Events dropped","""212 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuC_C204","","c1d3a4cd-814e-438c-a747-c4fcb18c1d3a","Events dropped","Events dropped","""84 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuC_C204","","ff947432-67cf-4cab-8acb-3154cde937b9","Events dropped","Events dropped","""41234 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuC_C204","","c4eede07-b3e3-40b1-b558-d93e72a11a57","Events dropped","Events dropped","""21 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuE_E102","","","Events dropped","Events dropped","""504 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuB_B307","","ce:a4:e7:b5:bb:3e","Events dropped","Events dropped","""261 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:01","KhuC_C208","","Android","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.240.174.39, Source Port: 60080, Destination IP: 163.70.158.42"""
"Dec 16 08:03:00","KhuA_L1_Server","","LAPTOP-2O7TSJGK","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.87.244.63, Source Port: 61817, Destination IP: 74.178.76.128"""
"Dec 16 08:03:00","KhuE_E204","","6b1cac50-3920-49f9-aaa7-b25fadf375b5","Events dropped","Events dropped","""1111 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63317, Destination IP: 23.20.165.22"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63316, Destination IP: 23.20.165.22"""
"Dec 16 08:03:00","KhuC_C104","","f6:8a:fb:70:5a:76","Events dropped","Events dropped","""61 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuC_C104","","OPPO-Reno13-F-5G","Events dropped","Events dropped","""23 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63315, Destination IP: 54.146.140.99"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63314, Destination IP: 54.146.140.99"""
"Dec 16 08:03:00","KhuB_B308","","8a:f0:39:6b:ce:e2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.223.225.153, Source Port: 57893, Destination IP: 17.248.224.13"""
"Dec 16 08:03:00","KhuB_B308","","8a:f0:39:6b:ce:e2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.223.225.153, Source Port: 57892, Destination IP: 17.248.224.65"""
"Dec 16 08:03:00","KhuB_B308","","8a:f0:39:6b:ce:e2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.223.225.153, Source Port: 57891, Destination IP: 17.248.224.69"""
"Dec 16 08:03:00","KhuB_B308","","8a:f0:39:6b:ce:e2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.223.225.153, Source Port: 57890, Destination IP: 17.248.224.27"""
"Dec 16 08:03:00","KhuB_B308","","8a:f0:39:6b:ce:e2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.223.225.153, Source Port: 57889, Destination IP: 17.248.224.68"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63313, Destination IP: 151.101.0.84"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63312, Destination IP: 23.45.207.200"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63311, Destination IP: 151.101.128.84"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63310, Destination IP: 23.45.207.198"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63309, Destination IP: 151.101.192.84"""
"Dec 16 08:03:00","KhuB_B105","","d1acdb34-1e55-4bec-876a-609532356c86","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.14.206.132, Source Port: 63308, Destination IP: 151.101.64.84"""
"Dec 16 08:03:00","KhuB_B105","","8a:01:42:af:90:f5","Events dropped","Events dropped","""178 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B105","","86:8a:d7:1c:6c:28","Events dropped","Events dropped","""21 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B105","","56:86:d2:6f:2f:2f","Events dropped","Events dropped","""160 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuF_F102","","Redmi-Note-13-Pro","Events dropped","Events dropped","""9112 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B105","","OPPO-A79-5G","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.124.208.236, Source Port: 53952, Destination IP: 163.70.159.5"""
"Dec 16 08:03:00","KhuB_B305","","Viviihihi","Events dropped","Events dropped","""94 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B305","","iPad-cua-mi","Events dropped","Events dropped","""41 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B308","","MacBook-Air-cua-o","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.181.222.20, Source Port: 64546, Destination IP: 163.70.159.35"""
"Dec 16 08:03:00","KhuC_C201","","nopr","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.235.163.139, Source Port: 57816, Destination IP: 17.248.224.69"""
"Dec 16 08:03:00","KhuC_C201","","nopr","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.235.163.139, Source Port: 57815, Destination IP: 17.248.224.66"""
"Dec 16 08:03:00","KhuD_D304","","d5d7c7e6-3740-40bc-a1d4-ae138d7c6c41","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.75.154.32, Source Port: 59919, Destination IP: 13.107.246.59"""
"Dec 16 08:03:00","KhuF_F202","UTH","Android_94XJPEDJ","802.11","802.11 disassociation","""previous authentication expired"""
"Dec 16 08:03:00","KhuF_F202","UTH","Android_94XJPEDJ","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:00","KhuC_C209","UTH","binnn","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: A8:3B:76:93:85:C9"""
"Dec 16 08:03:00","KhuC_C209","UTH","binnn","802.11","802.11 association","""channel: 100, rssi: 29, band: 5"""
"Dec 16 08:03:00","KhuE_E104","UTH","ae:1a:58:be:3e:fb","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: AE:1A:58:BE:3E:FB"""
"Dec 16 08:03:00","KhuE_E104","UTH","ae:1a:58:be:3e:fb","802.11","802.11 association","""channel: 100, rssi: 14, band: 5"""
"Dec 16 08:03:00","KhuK_Cantin2","","52:df:2f:1e:8f:15","Events dropped","Events dropped","""42 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B308","","MacBook-Air-cua-o","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.181.222.20, Source Port: 64545, Destination IP: 163.70.159.35"""
"Dec 16 08:03:00","KhuB_B207","","","Events dropped","Events dropped","""294 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B207","","DESKTOP-E7EOMJ1","Events dropped","Events dropped","""32 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuB_B207","","Android_0ORHZTMX","Events dropped","Events dropped","""80 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuE_E101","","Android-4","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.244.31.98, Source Port: 44803, Destination IP: 163.70.159.42"""
"Dec 16 08:03:00","KhuB_B309","","10-188-33-56","Events dropped","Events dropped","""93 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuE_E101","","56:53:5f:46:0e:21","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.170.169.196, Source Port: 61224, Destination IP: 17.248.224.64"""
"Dec 16 08:03:00","KhuD_D304","","d5d7c7e6-3740-40bc-a1d4-ae138d7c6c41","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.75.154.32, Source Port: 58441, Destination IP: 13.107.246.59"""
"Dec 16 08:03:00","KhuB_B208","UTH","OPPO-Reno11-F-5G","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:00","KhuC_C208","","Android","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.101.215.242, Source Port: 54614, Destination IP: 163.70.159.42"""
"Dec 16 08:03:00","KhuB_B311","","7e:e4:31:32:f2:61","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.147.131.133, Source Port: 59130, Destination IP: 163.70.159.6"""
"Dec 16 08:03:00","KhuB_B311","","7e:e4:31:32:f2:61","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.147.131.133, Source Port: 57247, Destination IP: 163.70.158.11"""
"Dec 16 08:03:00","KhuB_B311","","7e:e4:31:32:f2:61","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.147.131.133, Source Port: 65245, Destination IP: 112.197.0.145"""
"Dec 16 08:03:00","KhuB_B007","","67451b7c-ba94-4a50-98bb-2e6e5528550a","Events dropped","Events dropped","""65 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:00","KhuC_C009","UTH","9a:0b:88:da:7b:13","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: 9A:0B:88:DA:7B:13"""
"Dec 16 08:03:00","KhuC_C009","UTH","9a:0b:88:da:7b:13","802.11","802.11 association","""channel: 11, rssi: 24, band: 2"""
"Dec 16 08:03:00","KhuC_C008","UTH","9320db4d-ab67-413c-a2ef-8bcb2948ce9a","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 86:E8:73:D6:84:C0"""
"Dec 16 08:03:00","KhuC_C008","UTH","9320db4d-ab67-413c-a2ef-8bcb2948ce9a","802.11","802.11 association","""channel: 52, rssi: 29, band: 5"""
"Dec 16 08:02:59","KhuE_E101","UTH","be:8a:a8:2a:79:dd","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: BE:8A:A8:2A:79:DD"""
"Dec 16 08:02:59","KhuE_E101","UTH","be:8a:a8:2a:79:dd","802.11","802.11 association","""channel: 1, rssi: 25, band: 2"""
"Dec 16 08:02:59","KhuF_F603","","nghannn","Events dropped","Events dropped","""87 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
